"","lon","lat","year","month","monthly_mean","lon_min","lon_max","lat_min","lat_max","coord"
"1",-116.394,46.859,1979,1,91.3967741935484,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"2",-116.394,46.859,1979,2,96.125,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"3",-116.394,46.859,1979,3,92.3322580645161,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"4",-116.394,46.859,1979,4,90.2566666666667,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"5",-116.394,46.859,1979,5,81.9548387096774,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"6",-116.394,46.859,1979,6,77.22,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"7",-116.394,46.859,1979,7,83.6225806451613,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"8",-116.394,46.859,1979,8,84.341935483871,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"9",-116.394,46.859,1979,9,94.7166666666667,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"10",-116.394,46.859,1979,10,89.6967741935484,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"11",-116.394,46.859,1979,11,95.1866666666667,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"12",-116.394,46.859,1979,12,95.3935483870968,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"13",-116.394,46.859,1980,1,89.0193548387097,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"14",-116.394,46.859,1980,2,98.3620689655172,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"15",-116.394,46.859,1980,3,96.8129032258065,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"16",-116.394,46.859,1980,4,85.53,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"17",-116.394,46.859,1980,5,92.5741935483871,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"18",-116.394,46.859,1980,6,92.8466666666667,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"19",-116.394,46.859,1980,7,87.7032258064516,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"20",-116.394,46.859,1980,8,95.5806451612903,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"21",-116.394,46.859,1980,9,97.1766666666667,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"22",-116.394,46.859,1980,10,94.0677419354839,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"23",-116.394,46.859,1980,11,95.6466666666667,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"24",-116.394,46.859,1980,12,95.158064516129,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"25",-116.394,46.859,1981,1,94.9290322580645,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"26",-116.394,46.859,1981,2,95.3321428571429,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"27",-116.394,46.859,1981,3,95.4,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"28",-116.394,46.859,1981,4,86.8933333333333,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"29",-116.394,46.859,1981,5,96.2387096774194,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"30",-116.394,46.859,1981,6,88.4866666666667,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"31",-116.394,46.859,1981,7,87.7806451612903,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"32",-116.394,46.859,1981,8,88.4354838709677,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"33",-116.394,46.859,1981,9,92.4066666666667,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"34",-116.394,46.859,1981,10,98.5645161290323,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"35",-116.394,46.859,1981,11,97.3366666666667,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"36",-116.394,46.859,1981,12,95.9677419354839,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"37",-116.394,46.859,1982,1,92.0129032258065,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"38",-116.394,46.859,1982,2,88.9428571428571,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"39",-116.394,46.859,1982,3,97.0838709677419,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"40",-116.394,46.859,1982,4,85.3233333333333,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"41",-116.394,46.859,1982,5,86.8709677419355,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"42",-116.394,46.859,1982,6,90.9366666666667,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"43",-116.394,46.859,1982,7,92.4741935483871,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
