"","lon","lat","year","month","monthly_mean","lon_min","lon_max","lat_min","lat_max","coord"
"536",-116.394,46.859,2024,8,-4.25833333333333,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"537",-116.394,46.859,2024,9,-4.20333333333333,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"538",-116.394,46.859,2024,10,-3.92571428571429,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"539",-116.394,46.859,2024,11,-3.93333333333333,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"540",-116.394,46.859,2024,12,-3.985,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"541",-116.394,46.859,2025,1,-4.04333333333333,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"542",-116.394,46.859,2025,2,-4.354,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"543",-116.394,46.859,2025,3,-4.00285714285714,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"544",-116.394,46.859,2025,4,-3.66166666666667,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"545",-116.394,46.859,2025,5,-3.98333333333333,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"546",-116.394,46.859,2025,6,-4.63,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"547",-116.394,46.859,2025,7,-5.58166666666667,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"548",-116.394,46.859,2025,8,-5.985,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"549",-116.394,46.859,2025,9,-5.95,-116.420274241274,-116.367725758726,46.8410337765002,46.8769662234998,"Bovill"
"550",-116.556,46.799,1980,1,0.0200000000000004,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"551",-116.556,46.799,1980,2,-0.068333333333333,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"552",-116.556,46.799,1980,3,-0.00500000000000019,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"553",-116.556,46.799,1980,4,-0.313333333333333,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"554",-116.556,46.799,1980,5,-0.775,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"555",-116.556,46.799,1980,6,0.58,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"556",-116.556,46.799,1980,7,1.39,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"557",-116.556,46.799,1980,8,1.89333333333333,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"558",-116.556,46.799,1980,9,2.24333333333333,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"559",-116.556,46.799,1980,10,2.18714285714286,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"560",-116.556,46.799,1980,11,1.35833333333333,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"561",-116.556,46.799,1980,12,0.801666666666667,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"562",-116.556,46.799,1981,1,0.0333333333333335,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"563",-116.556,46.799,1981,2,-1.356,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"564",-116.556,46.799,1981,3,-1.12142857142857,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"565",-116.556,46.799,1981,4,-1.35333333333333,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"566",-116.556,46.799,1981,5,-1.01,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"567",-116.556,46.799,1981,6,0.285,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"568",-116.556,46.799,1981,7,1.70833333333333,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"569",-116.556,46.799,1981,8,2.365,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"570",-116.556,46.799,1981,9,2.17,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"571",-116.556,46.799,1981,10,2.15833333333333,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"572",-116.556,46.799,1981,11,2.00666666666667,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"573",-116.556,46.799,1981,12,1.84,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"574",-116.556,46.799,1982,1,1.95666666666667,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"575",-116.556,46.799,1982,2,2.376,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"576",-116.556,46.799,1982,3,3.11285714285714,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"577",-116.556,46.799,1982,4,3.04,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"578",-116.556,46.799,1982,5,2.73333333333333,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"579",-116.556,46.799,1982,6,2,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"580",-116.556,46.799,1982,7,1.68,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"581",-116.556,46.799,1982,8,1.715,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"582",-116.556,46.799,1982,9,1.66,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"583",-116.556,46.799,1982,10,1.905,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"584",-116.556,46.799,1982,11,2.02,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"585",-116.556,46.799,1982,12,2.25428571428571,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"586",-116.556,46.799,1983,1,2.48833333333333,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"587",-116.556,46.799,1983,2,2.062,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"588",-116.556,46.799,1983,3,2.13,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"589",-116.556,46.799,1983,4,1.98333333333333,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"590",-116.556,46.799,1983,5,1.745,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"591",-116.556,46.799,1983,6,1.24833333333333,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"592",-116.556,46.799,1983,7,1.48333333333333,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"593",-116.556,46.799,1983,8,2.025,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"594",-116.556,46.799,1983,9,2.40333333333333,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"595",-116.556,46.799,1983,10,2.34833333333333,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"596",-116.556,46.799,1983,11,2.275,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"597",-116.556,46.799,1983,12,2.78857142857143,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"598",-116.556,46.799,1984,1,2.90666666666667,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"599",-116.556,46.799,1984,2,2.46333333333333,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"600",-116.556,46.799,1984,3,2.01333333333333,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"601",-116.556,46.799,1984,4,2.23333333333333,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"602",-116.556,46.799,1984,5,2.31166666666667,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"603",-116.556,46.799,1984,6,2.72833333333333,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"604",-116.556,46.799,1984,7,3.08166666666667,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"605",-116.556,46.799,1984,8,3.19666666666667,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"606",-116.556,46.799,1984,9,2.97,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"607",-116.556,46.799,1984,10,2.99857142857143,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"608",-116.556,46.799,1984,11,3.10833333333333,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"609",-116.556,46.799,1984,12,3.285,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"610",-116.556,46.799,1985,1,3.38333333333333,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"611",-116.556,46.799,1985,2,2.612,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"612",-116.556,46.799,1985,3,1.91857142857143,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"613",-116.556,46.799,1985,4,1.265,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"614",-116.556,46.799,1985,5,0.811666666666667,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"615",-116.556,46.799,1985,6,0.733333333333334,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"616",-116.556,46.799,1985,7,-0.79,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"617",-116.556,46.799,1985,8,-1.62,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"618",-116.556,46.799,1985,9,-0.321666666666667,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
"619",-116.556,46.799,1985,10,1.66333333333333,-116.582244928122,-116.529755071878,46.7810337765002,46.8169662234998,"Deary"
